DATAFLOW,LAST UPDATE,freq,unit,landcover,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH,2012,9.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH,2015,8.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH,2018,9.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH,2022,12.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH1,2018,47.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH1,2022,15.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH2,2018,42.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH2,2022,13.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH3,2018,12.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH3,2022,18.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH4,2018,23.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH4,2022,19.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH5,2018,18.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITH5,2022,26.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI,2009,11.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI,2012,10.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI,2015,9.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI,2018,8.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI,2022,11.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI1,2018,13.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI1,2022,19.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI2,2018,25.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI2,2022,18.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI3,2018,20.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI3,2022,17.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI4,2018,14.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A11,ITI4,2022,26.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,IT,2009,15.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,IT,2012,14.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,IT,2015,13.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,IT,2018,11.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,IT,2022,23.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC,2009,24.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC,2012,21.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC,2015,21.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC,2018,21.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC,2022,46.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC1,2018,28.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC1,2022,76.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC2,2018,107.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC3,2018,58.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC3,2022,44.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC4,2018,38.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITC4,2022,80.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF,2009,57.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF,2012,54.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF,2015,49.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF,2018,28.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF,2022,52.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF1,2018,56.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF1,2022,64.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF2,2018,95.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF2,2022,41.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF3,2018,51.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF4,2018,66.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF4,2022,93.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF5,2022,24.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITF6,2018,67.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITG,2009,50.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITG,2012,57.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITG,2015,36.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITG,2018,30.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITG,2022,58.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITG1,2018,38.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITG1,2022,58.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITG2,2018,50.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH,2009,29.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH,2012,26.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH,2015,24.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH,2018,26.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH,2022,58.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH1,2018,92.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH2,2018,66.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH3,2018,46.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH3,2022,25.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH4,2022,81.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH5,2018,40.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITH5,2022,83.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI,2009,44.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI,2012,37.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI,2015,33.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI,2018,24.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI,2022,35.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI1,2018,69.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI2,2018,69.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI2,2022,54.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI3,2018,61.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI3,2022,37.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI4,2018,31.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A12,ITI4,2022,56.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,IT,2009,20.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,IT,2012,17.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,IT,2015,16.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,IT,2018,13.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,IT,2022,15.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC,2009,53.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC,2012,44.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC,2015,43.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC,2018,39.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC,2022,10.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC1,2018,72.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC1,2022,24.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC3,2018,56.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC3,2022,14.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC4,2018,76.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITC4,2022,13.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF,2009,48.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF,2012,37.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF,2015,33.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF,2018,21.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF,2022,27.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF1,2018,98.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF3,2018,27.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF3,2022,35.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF4,2018,59.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF4,2022,6.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF5,2018,71.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF5,2022,60.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF6,2018,62.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITF6,2022,15.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITG,2009,33.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITG,2012,30.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITG,2015,28.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITG,2018,23.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITG,2022,17.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITG1,2018,23.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITG1,2022,18.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITH,2009,61.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITH,2012,50.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITH,2015,49.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITH,2018,54.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITH,2022,62.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITH2,2018,101.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITH3,2018,100.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITH3,2022,75.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITH5,2018,71.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITH5,2022,11.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITI,2009,50.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITI,2012,43.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITI,2015,40.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITI,2018,41.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITI,2022,41.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITI4,2018,41.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A13,ITI4,2022,41.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,IT,2009,2.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,IT,2012,2.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,IT,2015,2.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,IT,2018,3.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,IT,2022,3.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC,2009,5.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC,2012,4.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC,2015,4.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC,2018,6.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC,2022,9.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC1,2018,10.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC1,2022,12.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC2,2018,30.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC2,2022,7.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC3,2018,19.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC3,2022,10.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC4,2018,8.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITC4,2022,15.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF,2009,5.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF,2012,5.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF,2015,5.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF,2018,7.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF,2022,5.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF1,2018,14.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF1,2022,9.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF2,2018,38.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF3,2018,16.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF3,2022,12.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF4,2018,14.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF4,2022,9.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF5,2018,17.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF5,2022,12.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF6,2018,12.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITF6,2022,8.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITG,2009,8.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITG,2012,7.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITG,2015,6.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITG,2018,8.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITG,2022,9.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITG1,2018,11.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITG1,2022,13.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITG2,2018,13.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITG2,2022,12.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH,2009,5.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH,2012,5.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH,2015,4.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH,2018,6.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH,2022,6.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH1,2018,48.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH1,2022,9.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH2,2018,29.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH2,2022,3.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH3,2018,10.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH3,2022,12.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH4,2018,17.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH4,2022,13.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH5,2018,9.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITH5,2022,10.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI,2009,6.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI,2012,5.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI,2015,5.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI,2018,7.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI,2022,4.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI1,2018,11.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI1,2022,7.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI2,2018,16.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI2,2022,9.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI3,2018,24.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI3,2022,11.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI4,2018,10.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A20,ITI4,2022,8.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,IT,2009,4.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,IT,2012,3.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,IT,2015,3.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,IT,2018,4.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,IT,2022,5.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC,2009,7.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC,2012,6.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC,2015,6.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC,2018,9.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC,2022,13.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC1,2018,16.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC1,2022,20.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC2,2018,32.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC3,2018,35.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC3,2022,28.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC4,2018,11.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITC4,2022,19.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF,2009,9.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF,2012,8.5,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF,2015,7.8,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF,2018,10.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF,2022,9.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF1,2018,20.4,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF1,2022,20.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF2,2018,62.0,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF3,2018,23.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF3,2022,21.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF4,2018,14.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF4,2022,16.6,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF5,2018,26.3,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF5,2022,17.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF6,2018,16.2,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITF6,2022,14.7,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITG,2009,13.9,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITG,2012,12.1,,
ESTAT:LAN_LCV_ART(1.0),24/07/25 23:00:00,A,CVA,A21,ITG,2015,11.4,,
